observation_id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user,created_at,updated_at,quality_grade,license,uri,medium_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town,place_county,place_state,place_country,place_admin1,place_admin2,species_guess,scientific_name,common_name,iconic_taxon,taxon_id,taxon_kingdom,taxon_phylum,taxon_subphylum,taxon_superclass,taxon_class,taxon_subclass,taxon_superorder,taxon_order,taxon_suborder,taxon_superfamily,taxon_family,taxon_subfamily,taxon_supertribe,taxon_tribe,taxon_subtribe,taxon_genus,taxon_genushybrid,taxon_species,taxon_hybrid,taxon_subspecies,taxon_variety,taxon_form,"field:id meant for ""eater"" or organism being eaten?","field:url for ""partner"" observation",field:is observation one of these special types of feeding?,photo_id,Image_name
1207646,2b69a91f-5c93-4149-918a-6866b74ebcfe,2011-08-10,2011-08-10,,Paris,18381,joachim,Joachim Louis,2015-02-02 10:21:54 UTC,2023-02-06 18:26:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1207646,https://inaturalist-open-data.s3.amazonaws.com/photos/1525519/medium.jpg,,,,5,0,False,,"Ghanzi, BW-GH, BW",-21.3981346327,23.6400215927,224.0,,,,30396.0,,obscured,True,,,,Ghanzi,Ghanzi,Botswana,Ghanzi,Ghanzi,Southern and Eastern African Cheetah,Acinonyx jubatus jubatus,Southern and Eastern African Cheetah,Mammalia,606958,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Felinae,,,,Acinonyx,,Acinonyx jubatus,,Acinonyx jubatus jubatus,,,,,,1525519,obs_1207646_photo_1525519
13376692,45e6f0a5-3069-4daa-8cdd-eaf2143b4fc6,2018/06/12 12:06 PM PDT,2018-06-12,2018-06-12 19:06:00 UTC,Pacific Time (US & Canada),300689,ewrunn1ng,Eric Running,2018-06-12 21:54:58 UTC,2024-02-04 14:35:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13376692,https://inaturalist-open-data.s3.amazonaws.com/photos/19611761/medium.jpg,,,In the process of eating a Purple Shore Crab.,1,0,False,,"Northwest Seattle, Seattle, WA, USA",47.7139749567,-122.3782821881,31.0,,,,31.0,,,False,,,,King,Washington,United States,Washington,King,Aggregating Anemone,Anthopleura elegantissima,Aggregating Anemone,Animalia,52564,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,,Anthopleura,,Anthopleura elegantissima,,,,,eater,https://www.inaturalist.org/observations/13376691,"No, none of these",19611761,obs_13376692_photo_19611761
194795499,9e13565e-c6d3-4609-910f-d318e1de8c9c,2023/12/16 8:38 AM,2023-12-16,2023-12-16 16:38:00 UTC,Pacific Time (US & Canada),450897,tedjudah,Ted Judah,2023-12-25 06:35:37 UTC,2025-05-03 05:02:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194795499,https://inaturalist-open-data.s3.amazonaws.com/photos/341224314/medium.png,,,This mola was caught in this anemone. What type of anemone is it?,2,0,False,,"Monterey County, CA, USA",36.6392699404,-121.9221794234,116.0,,,,116.0,,,False,,,Pacific Grove,Monterey,California,United States,California,Monterey,Sand Rose Anemone,Urticina columbiana,Sand Rose Anemone,Animalia,479764,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,,Urticina,,Urticina columbiana,,,,,eater,https://www.inaturalist.org/observations/194165892,"No, none of these",341224314,obs_194795499_photo_341224314
10317797,862d9bd6-8f91-4bc9-812a-27504cc325a5,2018/03/19 1:08 PM PDT,2018-03-19,2018-03-19 20:08:00 UTC,Pacific Time (US & Canada),300689,ewrunn1ng,Eric Running,2018-03-20 00:06:56 UTC,2024-01-27 04:09:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10317797,https://inaturalist-open-data.s3.amazonaws.com/photos/14298032/medium.jpg,,,"Upon exiting the Seattle Aquarium, I encountered a Western Gull attempting to make a meal of a small Leather Star on the deck of Pier 60.",1,0,False,,"King, Washington, United States",47.6107749722,-122.3426208333,,,,,,,,False,,,,King,Washington,United States,Washington,King,Leather Star,Dermasterias imbricata,Leather Star,Animalia,63382,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asteropseidae,,,,,Dermasterias,,Dermasterias imbricata,,,,,organism being eaten,https://www.inaturalist.org/observations/10317798,"No, none of these",14298032,obs_10317797_photo_14298032
131953321,2adeb07e-e480-4d05-8400-cb785efcee65,2022/08/22 8:36 AM,2022-08-22,2022-08-22 15:36:00 UTC,Pacific Time (US & Canada),300689,ewrunn1ng,Eric Running,2022-08-23 00:10:33 UTC,2024-04-04 23:16:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/131953321,https://inaturalist-open-data.s3.amazonaws.com/photos/224633498/medium.jpeg,,,,1,0,False,,"Seattle, WA, USA",47.6052154265,-122.3406041468,1.0,,,,1.0,,,False,,,,King,Washington,United States,Washington,King,Mottled Star,Evasterias troschelii,Mottled Star,Animalia,84265,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,,,Evasterias,,Evasterias troschelii,,,,,organism being eaten,https://www.inaturalist.org/observations/131953320,"No, none of these",224633498,obs_131953321_photo_224633498
138339520,46383e5a-9431-43aa-9a20-82a76466978e,2022/10/08 4:09 PM,2022-10-08,2022-10-08 23:09:00 UTC,Pacific Time (US & Canada),2248610,sandor_in,,2022-10-11 01:49:57 UTC,2024-12-12 22:20:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/138339520,https://inaturalist-open-data.s3.amazonaws.com/photos/236424624/medium.jpeg,,,Feeding on the California Mussels (https://www.inaturalist.org/observations/138339521) up as high as they can without being exposed above the tide for too long.,2,0,False,,"San Mateo County, CA, USA",37.598403304,-122.515417541,2.0,,,,2.0,,,False,,,,San Mateo,California,United States,California,San Mateo,Ochre Sea Star,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,,,Pisaster,,Pisaster ochraceus,,,,,eater,https://www.inaturalist.org/observations/138339521,"No, none of these",236424624,obs_138339520_photo_236424624
220822650,de7142c2-ce77-42fa-a30f-90a089079ead,2024/06/05 12:14 PM,2024-06-05,2024-06-05 19:14:00 UTC,Pacific Time (US & Canada),300689,ewrunn1ng,Eric Running,2024-06-06 04:17:02 UTC,2024-06-06 04:44:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/220822650,https://inaturalist-open-data.s3.amazonaws.com/photos/391000325/medium.jpeg,,,,1,0,False,,"Seattle, WA, USA",47.7134710365,-122.3797513432,122.0,,,,122.0,,,False,,,,King,Washington,United States,Washington,King,Orange Sea Cucumber,Cucumaria miniata,Orange Sea Cucumber,Animalia,117695,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,Cucumariidae,,,,,Cucumaria,,Cucumaria miniata,,,,,organism being eaten,https://www.inaturalist.org/observations/220822649,"No, none of these",391000325,obs_220822650_photo_391000325
232490674,9b037f91-74e9-4d1e-9a55-f2a4c94392d3,2024/07/22 9:15 AM,2024-07-22,2024-07-22 08:15:00 UTC,London,8190986,jfeehan,James Feehan,2024-07-29 14:03:42 UTC,2025-05-16 02:34:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/232490674,https://inaturalist-open-data.s3.amazonaws.com/photos/413182783/medium.jpg,,,,1,0,False,,"National Trust - Lantic Bay, Polruan, Fowey PL23 1NP, UK",50.328248,-4.604249,20.0,,,,20.0,,,False,,,,Cornwall,England,United Kingdom,England,Cornwall,Asterias rubens,Asterias rubens,Common Sea Star,Animalia,120138,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,,,Asterias,,Asterias rubens,,,,,organism being eaten,https://www.inaturalist.org/observations/233575312,"No, none of these",413182783,obs_232490674_photo_413182783
254357079,8cad6500-fb74-4032-bdda-a407a1d79a0b,2024/11/29 3:58 PM,2024-11-29,2024-11-29 23:58:00 UTC,Pacific Time (US & Canada),2248610,sandor_in,,2024-12-07 01:51:13 UTC,2025-04-14 08:06:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/254357079,https://inaturalist-open-data.s3.amazonaws.com/photos/455520435/medium.jpeg,,,"Apparently being devouring by a sea anenome, listed here:
https://www.inaturalist.org/observations/254357078
with a second photo.",1,0,False,,"San Mateo County, CA, USA",37.5111894358,-122.5109236356,,,,,,,,False,,,,San Mateo,California,United States,California,San Mateo,Pacific Purple Sea Urchin,Strongylocentrotus purpuratus,Pacific Purple Sea Urchin,Animalia,48035,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,,Camarodonta,,Odontophora,Strongylocentrotidae,,,,,Strongylocentrotus,,Strongylocentrotus purpuratus,,,,,organism being eaten,https://www.inaturalist.org/observations/254357078,Scavenging,455520435,obs_254357079_photo_455520435
4977021,17cdba4b-4403-4fb7-b5ad-d0a9ee3dd6c0,2012-11-18 12:07:46,2012-11-18,2012-11-18 01:07:46 UTC,Sydney,357375,richardling,Richard Ling,2017-01-20 14:21:54 UTC,2024-10-03 13:01:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4977021,https://inaturalist-open-data.s3.amazonaws.com/photos/6076028/medium.jpg,,"Mollusca, mollusc, Cephalopoda, cephalopod, Octopoda, octopus, Octopodidae, Octopus, Octopus tetricus, Gloomy Octopus, Chordata, Actinopterygii, fish, Tetraodontiformes, Monacanthidae, filefish, leatherjacket, Monacanthus, Monacanthus chinensis, Fan-bellied Leatherjacket",A Gloomy Octopus (Octopus tetricus) eating a Fan-bellied Leatherjacket (Monacanthus chinensis),1,0,False,134.0,"Clifton Gardens, Mosman, NSW",-33.839763,151.25323,100.0,,,,100.0,,open,False,,,,Mosman,New South Wales,Australia,New South Wales,Mosman,Common Sydney octopus,Octopus tetricus,Common Sydney Octopus,Mollusca,343444,Animalia,Mollusca,,,Cephalopoda,Coleoidea,Octopodiformes,Octopoda,Incirrata,Octopodoidea,Octopodidae,,,,,Octopus,,Octopus tetricus,,,,,eater,https://www.inaturalist.org/observations/4977020,"No, none of these",6076028,obs_4977021_photo_6076028
10042362,fd5a6b1c-c4a3-4150-ad1b-40ea63717559,2018/02/28 3:46 PM CAT,2018-02-28,2018-02-28 14:46:00 UTC,West Central Africa,23072,i_c_riddell,,2018-03-01 10:20:33 UTC,2020-12-10 12:24:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/10042362,https://inaturalist-open-data.s3.amazonaws.com/photos/13817684/medium.jpg,,"Zimbabwe, Harare, feeding, fungi, Gastropoda, slug, mushroom, Urocyclidae",Mottling had faded considerably when same slug seen c.10 minutes later,2,0,False,,"Harare, Zimbabwe",-17.81164,31.080963,,,,,,,,False,,,,Harare,Harare,Zimbabwe,Harare,Harare,Polytoxon robustum,Polytoxon robustum,,Mollusca,635733,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicarionoidea,Urocyclidae,Urocyclinae,,Urocyclini,,Polytoxon,,Polytoxon robustum,,,,,eater,https://www.inaturalist.org/observations/66371463,,13817684,obs_10042362_photo_13817684
13339379,8a9df62e-0615-4153-aed8-48be853c1a0d,Mon Jun 11 2018 09:28:31 GMT-0400 (EDT),2018-06-11,2018-06-11 13:28:31 UTC,Eastern Time (US & Canada),760339,sharrow-sparrow,Ty Sharrow,2018-06-11 18:04:29 UTC,2021-03-13 20:24:49 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/13339379,https://inaturalist-open-data.s3.amazonaws.com/photos/19546255/medium.jpg,,,,1,0,False,3.0,"Beltzville State Park, Lehighton, PA, US",40.861780587,-75.6328883752,161.0,,,,161.0,,,False,,,,Carbon,Pennsylvania,United States,Pennsylvania,Carbon,Toga Mantleslug,Philomycus togatus,Toga Mantleslug,Mollusca,227771,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Philomycidae,,,,,Philomycus,,Philomycus togatus,,,,,eater,https://www.inaturalist.org/observations/13339396,,19546255,obs_13339379_photo_19546255
13466689,f46a7216-dcf2-4422-ab12-5bc30fe17981,2018/06/15 11:04 AM PDT,2018-06-15,2018-06-15 18:04:00 UTC,Pacific Time (US & Canada),300689,ewrunn1ng,Eric Running,2018-06-16 00:37:06 UTC,2024-01-27 04:49:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13466689,https://inaturalist-open-data.s3.amazonaws.com/photos/19770562/medium.jpg,,,Being attacked by an Olympic Gull on the beach during a minus 3.5 foot tide,1,0,False,,"Ballard, Seattle, WA, USA",47.6954841389,-122.4052963056,,,,,,,,False,,,,King,Washington,United States,Washington,King,Lewis' Moon Snail,Neverita lewisii,Lewis's Moon Snail,Mollusca,447427,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Naticoidea,Naticidae,Polinicinae,,,,Neverita,,Neverita lewisii,,,,,organism being eaten,https://www.inaturalist.org/observations/13466688,"No, none of these",19770562,obs_13466689_photo_19770562
44675375,483f2969-5427-498e-b08a-7e8ea18cc4d9,2020-05-02 5:10:50 PM PDT,2020-05-02,2020-05-03 00:10:50 UTC,Pacific Time (US & Canada),300689,ewrunn1ng,Eric Running,2020-05-03 01:38:50 UTC,2024-09-05 01:19:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44675375,https://inaturalist-open-data.s3.amazonaws.com/photos/70829028/medium.jpeg,,,Feeding on Wolf's Milk.,0,0,False,2.0,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7064093333,-122.3638942222,,,,,,,open,False,gps,gps,,King,Washington,United States,Washington,King,Black Slug,Arion ater,Black Slug,Mollusca,82003,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Arionidae,,,,,Arion,,Arion ater,,,,,eater,https://www.inaturalist.org/observations/44675216,"No, none of these",70829028,obs_44675375_photo_70829028
62278764,66cea4da-79f5-42dc-b9c4-e8559b8e2e4a,2020/10/11 7:05 AM SAST,2020-10-11,2020-10-11 05:05:00 UTC,Pretoria,528390,sallyslak,Sally Adam,2020-10-11 08:27:32 UTC,2023-12-12 18:16:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62278764,https://inaturalist-open-data.s3.amazonaws.com/photos/99765773/medium.jpeg,,,,2,0,False,,"South Cape DC, South Africa",-33.9216666667,22.0552777778,50.0,,,,50.0,,,False,,,,Mossel,Western Cape,South Africa,Western Cape,Eden,Afrorhytida kraussi kraussi,Afrorhytida kraussi kraussi,,Mollusca,1104024,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Rhytidoidea,Rhytididae,Chlamydephorinae,,,,Afrorhytida,,Afrorhytida kraussi,,Afrorhytida kraussi kraussi,,,eater,https://www.inaturalist.org/observations/182451840,"No, none of these",99765773,obs_62278764_photo_99765773
62498833,1c2d9d52-252a-43ec-867c-1c36cdd96fbe,2020/10/11 10:40 AM SAST,2020-10-11,2020-10-11 08:40:00 UTC,Pretoria,659922,magdastlucia,,2020-10-13 18:20:06 UTC,2021-08-04 21:13:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62498833,https://inaturalist-open-data.s3.amazonaws.com/photos/100137946/medium.jpg,,,"See plant  https://www.inaturalist.org/observations/62498831
See galling agent  https://www.inaturalist.org/observations/62498835",4,0,False,,"Amatikulu, South Africa",-29.1119,31.5915,250.0,,,,250.0,,,False,,,,Mtunzini,KwaZulu-Natal,South Africa,KwaZulu-Natal,iLembe,Elisolimax flavescens,Elisolimax flavescens,African Banana Slug,Mollusca,566626,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicarionoidea,Urocyclidae,Urocyclinae,,Urocyclini,,Elisolimax,,Elisolimax flavescens,,,,,eater,https://www.inaturalist.org/observations/62498831,,100137946,obs_62498833_photo_100137946
66194678,17381a87-b5fa-42a7-9d5d-74393e74468d,2020/12/06 1:17 PM SAST,2020-12-06,2020-12-06 11:17:00 UTC,Pretoria,659922,magdastlucia,,2020-12-06 17:06:41 UTC,2021-08-04 21:24:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66194678,https://inaturalist-open-data.s3.amazonaws.com/photos/106656672/medium.jpeg,,,"See flies  https://www.inaturalist.org/observations/66194680

Casualty of the brush cutters?",2,0,False,,"St Lucia, South Africa",-28.3853,32.4144,100.0,,,,100.0,,,False,,,,Hlabisa,KwaZulu-Natal,South Africa,KwaZulu-Natal,Umkhanyakude,Giant Blonde Snail,Lissachatina immaculata,Giant Blonde Snail,Mollusca,1066648,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Achatinina,Achatinoidea,Achatinidae,Achatininae,,Achatinini,,Lissachatina,,Lissachatina immaculata,,,,,thing being eaten,https://www.inaturalist.org/observations/66194680,,106656672,obs_66194678_photo_106656672
102691689,e8551c8b-92d3-401d-aca1-f5ccc912f79e,2021/12/04 4:59 PM PST,2021-12-04,2021-12-05 00:59:00 UTC,Pacific Time (US & Canada),2248610,sandor_in,,2021-12-08 01:43:33 UTC,2023-12-21 00:15:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102691689,https://inaturalist-open-data.s3.amazonaws.com/photos/171703427/medium.jpeg,,,"On Feather Boa Kelp:
https://www.inaturalist.org/observations/102691691",1,0,False,,"San Mateo County, CA, USA",37.144832082,-122.3487386349,2.0,,,,2.0,,,False,,,,San Mateo,California,United States,California,San Mateo,Seaweed Limpet,Discurria insessa,Seaweed Limpet,Mollusca,129963,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,,,Lottioidea,Lottiidae,Lottiinae,,Lottiini,,Discurria,,Discurria insessa,,,,,eater,https://www.inaturalist.org/observations/102691691,"No, none of these",171703427,obs_102691689_photo_171703427
103403764,4985506a-6c3c-4889-b8a6-00e5793d3573,2021/12/19 1:45 PM PST,2021-12-19,2021-12-19 21:45:00 UTC,Pacific Time (US & Canada),2527,garth_harwood,Garth Harwood,2021-12-21 05:27:03 UTC,2023-11-21 02:30:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/103403764,https://inaturalist-open-data.s3.amazonaws.com/photos/173052489/medium.jpeg,,"SMCMP, predation","Scavenging remains of a recently predated Acorn Woodpecker. The actual predator may have been a falcon, perhaps a Peregrine Falcon, which occur locally and are known to clip off the wings of avian prey.",1,0,False,,"San Mateo County, CA, USA",37.2731361362,-122.3016935034,15.0,,,,15.0,,,False,,,,San Mateo,California,United States,California,San Mateo,California Banana Slug,Ariolimax californicus,California Banana Slug,Mollusca,48213,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,,,Ariolimax,,Ariolimax californicus,,,,,eater,,,173052489,obs_103403764_photo_173052489
104446825,61444c18-bbe2-4d65-8ec5-aa973ca9bcaa,2021/12/31 3:32 PM PST,2021-12-31,2021-12-31 23:32:00 UTC,Pacific Time (US & Canada),2248610,sandor_in,,2022-01-06 04:45:25 UTC,2023-12-19 22:58:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104446825,https://inaturalist-open-data.s3.amazonaws.com/photos/175011125/medium.jpeg,,,"Apparently feeding on this:
https://www.inaturalist.org/observations/104446822
and I'm guessing the it was responsible for the eggs behind it, listed here:
https://www.inaturalist.org/observations/104446826

I found several of these today, many with eggs:
https://www.inaturalist.org/observations/104446823
https://www.inaturalist.org/observations/104496013
https://www.inaturalist.org/observations/104496012
https://www.inaturalist.org/observations/104496030
",2,0,False,,"San Mateo County, CA, USA",37.5977994174,-122.5114559146,,,,,,,,False,,,,San Mateo,California,United States,California,San Mateo,Monterey Doris,Doris montereyensis,Monterey Dorid,Mollusca,47469,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,,eater,https://www.inaturalist.org/observations/104446822,"No, none of these",175011125,obs_104446825_photo_175011125
104685233,0f9b6903-dfc9-4054-ae8c-46ea67fb80d2,2021/04/02 1:23 AM PDT,2021-04-02,2021-04-02 08:23:00 UTC,Pacific Time (US & Canada),4200360,squidpastry,Squidpastry,2022-01-10 02:56:48 UTC,2023-01-01 22:05:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104685233,https://inaturalist-open-data.s3.amazonaws.com/photos/175465159/medium.jpg,,,,1,0,False,,"Lake Seminole Park, Seminole, FL 33777, USA",27.8422658,-82.7748745,200.0,,,,200.0,,open,False,,,,Pinellas,Florida,United States,Florida,Pinellas,Paper Pondshell,Utterbackia imbecillis,Paper Pondshell,Mollusca,151761,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Unionida,,Unionoidea,Unionidae,Unioninae,,Anodontini,,Utterbackia,,Utterbackia imbecillis,,,,,thing being eaten,,,175465159,obs_104685233_photo_175465159
110796306,8792d626-76cb-4b86-8148-2a6911d6d05c,2022-04-08 22:26:28,2022-04-08,2022-04-08 21:26:28 UTC,Lisbon,4555475,amanithor,VitordaSilva,2022-04-08 23:17:56 UTC,2022-04-09 14:22:35 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/110796306,https://inaturalist-open-data.s3.amazonaws.com/photos/186962286/medium.jpeg,,,Feeding of copulating worms ,1,0,False,2.0,"4405-685 Vila Nova de Gaia, Portugal",41.0786111111,-8.6463888889,,,,,,,,False,gps,gps,,Vila Nova de Gaia,Porto,Portugal,Porto,Vila Nova de Gaia,Testacella maugei,Testacella maugei,Mauge's Slug,Mollusca,336837,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Testacelloidea,Testacellidae,,,,,Testacella,,Testacella maugei,,,,,eater,,,186962286,obs_110796306_photo_186962286
111324833,7d8b2fe1-f71a-44ff-9c87-0fc13a695522,2022/04/08 10:05 AM CEST,2022-04-08,2022-04-08 08:05:00 UTC,Rome,214518,dinobiancolini,Dino Biancolini,2022-04-13 17:26:09 UTC,2022-04-23 14:56:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111324833,https://inaturalist-open-data.s3.amazonaws.com/photos/187919210/medium.png,,,,1,0,False,,"Unnamed Road, 84040 Camerota SA, Italia",40.0155240553,15.3949892523,173.0,,,,173.0,,open,False,,,,Salerno,Campania,Italy,Campania,Salerno,Tandonia sowerbyi,Tandonia sowerbyi,Keeled Slug,Mollusca,336815,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,,Milacidae,,,,,Tandonia,,Tandonia sowerbyi,,,,,thing being eaten,https://www.inaturalist.org/observations/110734323,,187919210,obs_111324833_photo_187919210
113045498,106933a7-f58c-4a5f-8364-411450029589,2022/01/15 9:06 AM,2022-01-15,2022-01-15 15:06:00 UTC,Central Time (US & Canada),765334,raymie,,2022-04-27 01:54:38 UTC,2023-01-23 19:00:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113045498,https://inaturalist-open-data.s3.amazonaws.com/photos/190995604/medium.jpeg,,,,1,0,False,,"Milwaukee County, WI, USA",43.0592148765,-87.875163551,30.0,,,,30.0,,open,False,,,,Milwaukee,Wisconsin,United States,Wisconsin,Milwaukee,Quagga Mussel,Dreissena bugensis,Quagga Mussel,Mollusca,151570,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Myida,,Dreissenoidea,Dreissenidae,Dreisseninae,,,,Dreissena,,Dreissena bugensis,,,,,thing being eaten,https://www.inaturalist.org/observations/113045497,,190995604,obs_113045498_photo_190995604
122567631,14efa1f3-c584-4858-8075-4a137b8757ce,2022-06-18 20:30:00,2022-06-18,2022-06-19 01:30:00 UTC,Central Time (US & Canada),3089030,ncb1221,,2022-06-19 23:15:00 UTC,2023-09-12 14:12:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/122567631,https://inaturalist-open-data.s3.amazonaws.com/photos/207530213/medium.jpeg,,night,What is that hole through it?,1,0,False,2.0,"Perdido Key, FL 32507, USA",30.2962773787,-87.4281863496,365.0,,,,365.0,,,False,gps,gps,,Escambia,Florida,United States,Florida,Escambia,Cross-barred Venus,Chione elevata,Cross-barred Venus,Mollusca,253635,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Venerida,,Veneroidea,Veneridae,Venerinae,,,,Chione,,Chione elevata,,,,,organism being eaten,,"No, none of these",207530213,obs_122567631_photo_207530213
138339504,be661762-786e-4f08-a247-266735b106e4,2022/10/08 3:47 PM,2022-10-08,2022-10-08 22:47:00 UTC,Pacific Time (US & Canada),2248610,sandor_in,,2022-10-11 01:49:52 UTC,2023-12-20 23:43:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/138339504,https://inaturalist-open-data.s3.amazonaws.com/photos/236420653/medium.jpeg,,,"Feeding on this encrusting sponge:
https://www.inaturalist.org/observations/138339505

I found some more in another pool, together with some eggs:
https://www.inaturalist.org/observations/138339506
https://www.inaturalist.org/observations/138339509
https://www.inaturalist.org/observations/138339510
https://www.inaturalist.org/observations/138339513",2,0,False,,"San Mateo County, CA, USA",37.598618421,-122.5145842602,3.0,,,,3.0,,,False,,,,San Mateo,California,United States,California,San Mateo,San Diego Dorid,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,,eater,https://www.inaturalist.org/observations/138339505,"No, none of these",236420653,obs_138339504_photo_236420653
138339521,66a82051-28ea-4a4c-a558-afbcd1bf5f5b,2022/10/08 4:09 PM,2022-10-08,2022-10-08 23:09:00 UTC,Pacific Time (US & Canada),2248610,sandor_in,,2022-10-11 01:49:57 UTC,2024-12-12 22:20:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/138339521,https://inaturalist-open-data.s3.amazonaws.com/photos/236424606/medium.jpeg,,,"Clearly showing the line up to where Ochre Sea Stars
(https://www.inaturalist.org/observations/138339520) can comfortably feed on them.",1,0,False,,"San Mateo County, CA, USA",37.5984011788,-122.5154170516,2.0,,,,2.0,,,False,,,,San Mateo,California,United States,California,San Mateo,California Mussel,Mytilus californianus,California Mussel,Mollusca,62806,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,Mytiloidea,Mytilidae,Mytilinae,,,,Mytilus,,Mytilus californianus,,,,,organism being eaten,https://www.inaturalist.org/observations/138339520,"No, none of these",236424606,obs_138339521_photo_236424606
